Latitude,Longitude,County,State,sale_price_sqr_foot,year,housing_units,gross_rent
40.91869347,-74.26100503,Passaic,NJ,655.1980416,2013,378401,2971
40.91869347,-74.2578392,Passaic,NJ,703.0815677,2013,378401,2971
40.91869347,-74.25467337,Passaic,NJ,,2013,378401,2971
40.91869347,-74.25150754,Passaic,NJ,427.1662661,2013,378401,2971
40.91869347,-74.24834171,Passaic,NJ,591.4020223,2013,378401,2971
40.91869347,-74.24517588,Passaic,NJ,466.0264879,2013,378401,2971
40.91869347,-74.24201005,Passaic,NJ,615.0639297,2013,378401,2971
40.91869347,-74.23884422,Passaic,NJ,393.7173353,2013,378401,2971
40.91869347,-74.23567839,Passaic,NJ,483.1688033,2013,378401,2971
40.91869347,-74.23251256,Passaic,NJ,372.2419862,2013,378401,2971
40.91869347,-74.22934673,Passaic,NJ,332.4078154,2013,378401,2971
40.91869347,-74.2261809,Passaic,NJ,322.0822144,2013,378401,2971
40.91869347,-74.22301508,Passaic,NJ,503.8992613,2013,378401,2971
40.91869347,-74.21984925,Passaic,NJ,512.630722,2013,378401,2971
40.91869347,-74.21668342,Passaic,NJ,364.624653,2013,378401,2971
40.91869347,-74.21351759,Passaic,NJ,425.6422553,2013,378401,2971
40.91869347,-74.21035176,Passaic,NJ,235.9975925,2013,378401,2971
40.91869347,-74.20718593,Passaic,NJ,598.7047953,2013,378401,2971
40.91869347,-74.2040201,Passaic,NJ,512.8402484,2013,378401,2971
40.91869347,-74.20085427,Passaic,NJ,506.2275222,2013,378401,2971
40.91869347,-74.19768844,Passaic,NJ,420.8221846,2013,378401,2971
40.91869347,-74.19452261,Passaic,NJ,505.8348114,2013,378401,2971
40.91869347,-74.19135678,Passaic,NJ,653.3116167,2013,378401,2971
40.91869347,-74.18819095,Passaic,NJ,414.4356925,2013,378401,2971
40.91869347,-74.18502513,Passaic,NJ,1290.472107,2013,378401,2971
40.91869347,-74.1818593,Passaic,NJ,285.0095061,2013,378401,2971
40.91869347,-74.17869347,Passaic,NJ,293.2983722,2013,378401,2971
40.91869347,-74.17552764,Passaic,NJ,588.0747968,2013,378401,2971
40.91869347,-74.17236181,Passaic,NJ,217.089069,2013,378401,2971
40.91869347,-74.16919598,Passaic,NJ,747.3335378,2013,378401,2971
40.91869347,-74.16603015,Passaic,NJ,753.0114133,2013,378401,2971
40.91869347,-74.16286432,Passaic,NJ,484.4435522,2014,380348,3528
40.91869347,-74.15969849,Passaic,NJ,620.4414066,2014,380348,3528
40.91869347,-74.15653266,Passaic,NJ,254.9586616,2014,380348,3528
40.91869347,-74.15336683,Passaic,NJ,544.5469286,2014,380348,3528
40.91869347,-74.15020101,Passaic,NJ,423.9527269,2014,380348,3528
40.91869347,-74.14703518,Passaic,NJ,456.2419958,2014,380348,3528
40.91869347,-74.14386935,Passaic,NJ,888.1821435,2014,380348,3528
40.91869347,-74.14070352,Passaic,NJ,691.8654115,2014,380348,3528
40.91869347,-74.13753769,Passaic,NJ,428.7265327,2014,380348,3528
40.91869347,-74.13437186,Passaic,NJ,630.3115352,2014,380348,3528
40.91869347,-74.13120603,Passaic,NJ,728.9797158,2014,380348,3528
40.91869347,-74.1280402,Bergen,NJ,358.3052387,2014,380348,3528
40.91869347,-74.12487437,Bergen,NJ,409.9438352,2014,380348,3528
40.91869347,-74.12170854,Bergen,NJ,694.4181461,2014,380348,3528
40.91869347,-74.11854271,Bergen,NJ,553.5627523,2014,380348,3528
40.91869347,-74.11537688,Bergen,NJ,567.3400105,2014,380348,3528
40.91869347,-74.11221106,Bergen,NJ,496.5510012,2014,380348,3528
40.91869347,-74.10904523,Bergen,NJ,428.9237927,2014,380348,3528
40.91869347,-74.1058794,Bergen,NJ,647.6496335,2014,380348,3528
40.91869347,-74.10271357,Bergen,NJ,464.1758437,2014,380348,3528
40.91869347,-74.09954774,Bergen,NJ,597.200528,2014,380348,3528
40.91869347,-74.09638191,Bergen,NJ,430.9396363,2014,380348,3528
40.91869347,-74.09321608,Bergen,NJ,470.8535299,2014,380348,3528
40.91869347,-74.09005025,Bergen,NJ,426.7863812,2014,380348,3528
40.91869347,-74.08688442,Bergen,NJ,432.962723,2014,380348,3528
40.91869347,-74.08371859,Bergen,NJ,317.2219194,2014,380348,3528
40.91869347,-74.08055276,Bergen,NJ,716.3765096,2014,380348,3528
40.91869347,-74.07738693,Bergen,NJ,642.8384782,2014,380348,3528
40.91869347,-74.07422111,Bergen,NJ,528.7265414,2014,380348,3528
40.91869347,-74.07105528,Bergen,NJ,1267.766203,2014,380348,3528
40.91869347,-74.06788945,Bergen,NJ,220.1110872,2014,380348,3528
40.91869347,-74.06472362,Bergen,NJ,642.2195926,2014,380348,3528
40.91869347,-74.06155779,Bergen,NJ,300.1873092,2014,380348,3528
40.91869347,-74.05839196,Bergen,NJ,478.4433518,2014,380348,3528
40.91869347,-74.05522613,Bergen,NJ,654.8014999,2014,380348,3528
40.91869347,-74.0520603,Bergen,NJ,379.9253617,2014,380348,3528
40.91869347,-74.04889447,Bergen,NJ,650.963516,2014,380348,3528
40.91869347,-74.04572864,Bergen,NJ,401.9350222,2014,380348,3528
40.91869347,-74.04256281,Bergen,NJ,490.3635829,2014,380348,3528
40.91869347,-74.03939698,Bergen,NJ,824.6586936,2014,380348,3528
40.91869347,-74.03623116,Bergen,NJ,371.9242452,2014,380348,3528
40.91869347,-74.03306533,Bergen,NJ,446.2392453,2014,380348,3528
40.91869347,-74.0298995,Bergen,NJ,773.4061348,2014,380348,3528
40.91869347,-74.02673367,Bergen,NJ,538.2046986,2014,380348,3528
40.91869347,-74.02356784,Bergen,NJ,1045.201546,2014,380348,3528
40.91869347,-74.02040201,Bergen,NJ,603.4509969,2014,380348,3528
40.91869347,-74.01723618,Bergen,NJ,714.2220738,2014,380348,3528
40.91869347,-74.01407035,Bergen,NJ,170.2925485,2014,380348,3528
40.91869347,-74.01090452,Bergen,NJ,524.6293121,2014,380348,3528
40.91869347,-74.00773869,Bergen,NJ,1119.838877,2014,380348,3528
40.91869347,-74.00457286,Bergen,NJ,493.4556049,2014,380348,3528
40.91869347,-74.00140704,Bergen,NJ,708.1930317,2014,380348,3528
40.91869347,-73.99824121,Bergen,NJ,562.9112338,2014,380348,3528
40.91869347,-73.99507538,Bergen,NJ,558.2711194,2014,380348,3528
40.91869347,-73.99190955,Bergen,NJ,475.3931868,2014,380348,3528
40.91869347,-73.98874372,Bergen,NJ,282.0254683,2014,380348,3528
40.91869347,-73.98557789,Bergen,NJ,687.7829633,2014,380348,3528
40.91869347,-73.98241206,Bergen,NJ,429.4883174,2014,380348,3528
40.91869347,-73.97924623,Bergen,NJ,742.9797232,2014,380348,3528
40.91869347,-73.9760804,Bergen,NJ,479.9237488,2014,380348,3528
40.91869347,-73.97291457,Bergen,NJ,602.1158769,2015,382295,3739
40.91869347,-73.96974874,Bergen,NJ,465.6862745,2015,382295,3739
40.91869347,-73.96658291,Bergen,NJ,590.7928389,2015,382295,3739
40.91869347,-73.96341709,Bergen,NJ,458.0042993,2015,382295,3739
40.91869347,-73.96025126,Bergen,NJ,551.6956218,2015,382295,3739
40.91869347,-73.95708543,Bergen,NJ,473.163815,2015,382295,3739
40.91869347,-73.9539196,Bergen,NJ,453.3793771,2015,382295,3739
40.91869347,-73.95075377,Bergen,NJ,1100.791194,2015,382295,3739
40.91869347,-73.94758794,Bergen,NJ,598.6205415,2015,382295,3739
40.91869347,-73.94442211,Bergen,NJ,301.6186471,2015,382295,3739
40.91869347,-73.94125628,Bergen,NJ,485.8868856,2015,382295,3739
40.91869347,-73.93809045,Bergen,NJ,631.6456863,2015,382295,3739
40.91869347,-73.93492462,Bergen,NJ,790.1803691,2015,382295,3739
40.91869347,-73.93175879,Bergen,NJ,414.3558565,2015,382295,3739
40.91869347,-73.92859296,Bergen,NJ,694.3585667,2015,382295,3739
40.91869347,-73.92542714,Bergen,NJ,453.4330813,2015,382295,3739
40.91869347,-73.92226131,Bergen,NJ,612.1061563,2015,382295,3739
40.91869347,-73.91909548,Bergen,NJ,772.7128362,2015,382295,3739
40.91869347,-73.91592965,Westchester,NY,574.2740565,2015,382295,3739
40.91869347,-73.91276382,Westchester,NY,536.5571019,2015,382295,3739
40.91869347,-73.90959799,Westchester,NY,,2015,382295,3739
40.91869347,-73.90643216,Westchester,NY,192.1652481,2015,382295,3739
40.91869347,-73.90326633,Westchester,NY,435.9007754,2015,382295,3739
40.91869347,-73.9001005,Westchester,NY,762.5272331,2015,382295,3739
40.91869347,-73.89693467,Westchester,NY,493.6155576,2015,382295,3739
40.91869347,-73.89376884,Westchester,NY,639.1464439,2015,382295,3739
40.91869347,-73.89060302,Westchester,NY,576.4579094,2015,382295,3739
40.91869347,-73.88743719,Westchester,NY,426.6849523,2015,382295,3739
40.91869347,-73.88427136,Westchester,NY,918.2882682,2015,382295,3739
40.91869347,-73.88110553,Westchester,NY,800.0388651,2015,382295,3739
40.91869347,-73.8779397,Westchester,NY,1132.837361,2015,382295,3739
40.91869347,-73.87477387,Westchester,NY,571.7557086,2015,382295,3739
40.91869347,-73.87160804,Westchester,NY,583.8486362,2015,382295,3739
40.91869347,-73.86844221,Westchester,NY,529.8473191,2015,382295,3739
40.91869347,-73.86527638,Westchester,NY,544.6002639,2015,382295,3739
40.91869347,-73.86211055,Westchester,NY,448.8691967,2015,382295,3739
40.91869347,-73.85894472,Westchester,NY,890.9095932,2015,382295,3739
40.91869347,-73.85577889,Westchester,NY,265.9298265,2015,382295,3739
40.91869347,-73.85261307,Westchester,NY,564.6874765,2015,382295,3739
40.91869347,-73.84944724,Westchester,NY,652.287969,2015,382295,3739
40.91869347,-73.84628141,Westchester,NY,438.4677874,2015,382295,3739
40.91869347,-73.84311558,Westchester,NY,357.8946922,2015,382295,3739
40.91869347,-73.83994975,Westchester,NY,910.1876902,2015,382295,3739
40.91869347,-73.83678392,Westchester,NY,616.5723883,2015,382295,3739
40.91869347,-73.83361809,Westchester,NY,,2015,382295,3739
40.91869347,-73.83045226,Westchester,NY,605.3433249,2015,382295,3739
40.91869347,-73.82728643,Westchester,NY,821.3009905,2015,382295,3739
40.91869347,-73.8241206,Westchester,NY,,2015,382295,3739
40.91869347,-73.82095477,Westchester,NY,793.2619916,2015,382295,3739
40.91869347,-73.81778894,Westchester,NY,717.0825412,2015,382295,3739
40.91869347,-73.81462312,Westchester,NY,439.7498835,2015,382295,3739
40.91869347,-73.81145729,Westchester,NY,996.9902205,2015,382295,3739
40.91869347,-73.80829146,Westchester,NY,417.3353789,2015,382295,3739
40.91869347,-73.80512563,Westchester,NY,2258.702832,2015,382295,3739
40.91869347,-73.8019598,Westchester,NY,677.8382318,2015,382295,3739
40.91869347,-73.79879397,Westchester,NY,302.2218727,2015,382295,3739
40.91869347,-73.79562814,Westchester,NY,481.4692443,2015,382295,3739
40.91869347,-73.79246231,Westchester,NY,963.5226062,2015,382295,3739
40.91869347,-73.78929648,Westchester,NY,340.9818352,2016,384242,4390
40.91869347,-73.78613065,Westchester,NY,88.40151095,2016,384242,4390
40.91869347,-73.78296482,Westchester,NY,986.8421053,2016,384242,4390
40.91869347,-73.779799,Westchester,NY,851.4014053,2016,384242,4390
40.91869347,-73.77663317,Westchester,NY,661.0644258,2016,384242,4390
40.91869347,-73.77346734,Westchester,NY,581.3708751,2016,384242,4390
40.91869347,-73.77030151,Westchester,NY,1059.065602,2016,384242,4390
40.91869347,-73.76713568,Westchester,NY,566.701176,2016,384242,4390
40.91869347,-73.76396985,Westchester,NY,718.7768297,2016,384242,4390
40.91869347,-73.76080402,Westchester,NY,1026.791108,2016,384242,4390
40.91869347,-73.75763819,Westchester,NY,534.2262501,2016,384242,4390
40.91869347,-73.75447236,Westchester,NY,,2016,384242,4390
40.91869347,-73.75130653,Westchester,NY,945.5665025,2016,384242,4390
40.91869347,-73.7481407,Westchester,NY,531.8350322,2016,384242,4390
40.91869347,-73.74497487,Westchester,NY,175.0660692,2016,384242,4390
40.91869347,-73.74180905,Westchester,NY,571.5799833,2016,384242,4390
40.91869347,-73.73864322,Westchester,NY,647.7704472,2016,384242,4390
40.91869347,-73.73547739,Westchester,NY,518.1126505,2016,384242,4390
40.91869347,-73.73231156,Westchester,NY,403.3111322,2016,384242,4390
40.91869347,-73.72914573,Westchester,NY,445.9238283,2016,384242,4390
40.91869347,-73.7259799,Westchester,NY,704.566419,2016,384242,4390
40.91869347,-73.72281407,Westchester,NY,636.4307703,2016,384242,4390
40.91869347,-73.71964824,Westchester,NY,431.944602,2016,384242,4390
40.91869347,-73.71648241,Westchester,NY,1416.666667,2016,384242,4390
40.91869347,-73.71331658,Westchester,NY,924.5691159,2016,384242,4390
40.91869347,-73.71015075,Westchester,NY,879.0170132,2016,384242,4390
40.91869347,-73.70698492,Westchester,NY,777.0083145,2016,384242,4390
40.91869347,-73.7038191,Westchester,NY,799.4956513,2016,384242,4390
40.91869347,-73.70065327,Westchester,NY,407.5533216,2016,384242,4390
40.91869347,-73.69748744,Westchester,NY,40.77262535,2016,384242,4390
40.91869347,-73.69432161,Westchester,NY,732.7206841,2016,384242,4390
40.91869347,-73.69115578,Westchester,NY,1196.645437,2016,384242,4390
40.91869347,-73.68798995,Westchester,NY,510.5769072,2016,384242,4390
40.91869347,-73.68482412,Westchester,NY,996.3893636,2016,384242,4390
40.91869347,-73.68165829,Westchester,NY,211.3013699,2016,384242,4390
40.91869347,-73.67849246,Westchester,NY,1207.997485,2016,384242,4390
40.91869347,-73.67532663,Westchester,NY,707.6516094,2016,384242,4390
40.91869347,-73.6721608,Westchester,NY,1465.968586,2016,384242,4390
40.91869347,-73.66899497,Westchester,NY,1024.339877,2016,384242,4390
40.91869347,-73.66582915,Nassau,NY,531.1363737,2016,384242,4390
40.91869347,-73.66266332,Nassau,NY,751.1737089,2016,384242,4390
40.91869347,-73.65949749,Nassau,NY,903.0497706,2016,384242,4390
40.91869347,-73.65633166,Nassau,NY,970.0854701,2016,384242,4390
40.91869347,-73.65316583,Nassau,NY,552.6025671,2016,384242,4390
40.91869347,-73.65,Nassau,NY,328.3190067,2016,384242,4390
40.92095477,-74.28,Passaic,NJ,631.1954259,2016,384242,4390
40.92095477,-74.27683417,Passaic,NJ,,,,
40.92095477,-74.27366834,Passaic,NJ,,,,
40.92095477,-74.27050251,Passaic,NJ,,,,
40.92095477,-74.26733668,Passaic,NJ,,,,
40.92095477,-74.26417085,Passaic,NJ,,,,
40.92095477,-74.26100503,Passaic,NJ,,,,
40.92095477,-74.2578392,Passaic,NJ,,,,
40.92095477,-74.25467337,Passaic,NJ,,,,
40.92095477,-74.25150754,Passaic,NJ,,,,
40.92095477,-74.24834171,Passaic,NJ,,,,
40.92095477,-74.24517588,Passaic,NJ,,,,
40.92095477,-74.24201005,Passaic,NJ,,,,
40.92095477,-74.23884422,Passaic,NJ,,,,
40.92095477,-74.23567839,Passaic,NJ,,,,
40.92095477,-74.23251256,Passaic,NJ,,,,
40.92095477,-74.22934673,Passaic,NJ,,,,
40.92095477,-74.2261809,Passaic,NJ,,,,
40.92095477,-74.22301508,Passaic,NJ,,,,
40.92095477,-74.21984925,Passaic,NJ,,,,
40.92095477,-74.21668342,Passaic,NJ,,,,
40.92095477,-74.21351759,Passaic,NJ,,,,
40.92095477,-74.21035176,Passaic,NJ,,,,
40.92095477,-74.20718593,Passaic,NJ,,,,
40.92095477,-74.2040201,Passaic,NJ,,,,
40.92095477,-74.20085427,Passaic,NJ,,,,
40.92095477,-74.19768844,Passaic,NJ,,,,
40.92095477,-74.19452261,Passaic,NJ,,,,
40.92095477,-74.19135678,Passaic,NJ,,,,
40.92095477,-74.18819095,Passaic,NJ,,,,
40.92095477,-74.18502513,Passaic,NJ,,,,
40.92095477,-74.1818593,Passaic,NJ,,,,
40.92095477,-74.17869347,Passaic,NJ,,,,
40.92095477,-74.17552764,Passaic,NJ,,,,
40.92095477,-74.17236181,Passaic,NJ,,,,
40.92095477,-74.16919598,Passaic,NJ,,,,
40.92095477,-74.16603015,Passaic,NJ,,,,
40.92095477,-74.16286432,Passaic,NJ,,,,
40.92095477,-74.15969849,Passaic,NJ,,,,
40.92095477,-74.15653266,Passaic,NJ,,,,
40.92095477,-74.15336683,Passaic,NJ,,,,
40.92095477,-74.15020101,Passaic,NJ,,,,
40.92095477,-74.14703518,Passaic,NJ,,,,
40.92095477,-74.14386935,Passaic,NJ,,,,
40.92095477,-74.14070352,Passaic,NJ,,,,
40.92095477,-74.13753769,Passaic,NJ,,,,
40.92095477,-74.13437186,Passaic,NJ,,,,
40.92095477,-74.13120603,Passaic,NJ,,,,
40.92095477,-74.1280402,Bergen,NJ,,,,
40.92095477,-74.12487437,Bergen,NJ,,,,
40.92095477,-74.12170854,Bergen,NJ,,,,
40.92095477,-74.11854271,Bergen,NJ,,,,
40.92095477,-74.11537688,Bergen,NJ,,,,
40.92095477,-74.11221106,Bergen,NJ,,,,
40.92095477,-74.10904523,Bergen,NJ,,,,
40.92095477,-74.1058794,Bergen,NJ,,,,
40.92095477,-74.10271357,Bergen,NJ,,,,
40.92095477,-74.09954774,Bergen,NJ,,,,
40.92095477,-74.09638191,Bergen,NJ,,,,
40.92095477,-74.09321608,Bergen,NJ,,,,
40.92095477,-74.09005025,Bergen,NJ,,,,
40.92095477,-74.08688442,Bergen,NJ,,,,
40.92095477,-74.08371859,Bergen,NJ,,,,
40.92095477,-74.08055276,Bergen,NJ,,,,
40.92095477,-74.07738693,Bergen,NJ,,,,
40.92095477,-74.07422111,Bergen,NJ,,,,
40.92095477,-74.07105528,Bergen,NJ,,,,
40.92095477,-74.06788945,Bergen,NJ,,,,
40.92095477,-74.06472362,Bergen,NJ,,,,
40.92095477,-74.06155779,Bergen,NJ,,,,
40.92095477,-74.05839196,Bergen,NJ,,,,
40.92095477,-74.05522613,Bergen,NJ,,,,
40.92095477,-74.0520603,Bergen,NJ,,,,
40.92095477,-74.04889447,Bergen,NJ,,,,
40.92095477,-74.04572864,Bergen,NJ,,,,
40.92095477,-74.04256281,Bergen,NJ,,,,
40.92095477,-74.03939698,Bergen,NJ,,,,
40.92095477,-74.03623116,Bergen,NJ,,,,
40.92095477,-74.03306533,Bergen,NJ,,,,
40.92095477,-74.0298995,Bergen,NJ,,,,
40.92095477,-74.02673367,Bergen,NJ,,,,
40.92095477,-74.02356784,Bergen,NJ,,,,
40.92095477,-74.02040201,Bergen,NJ,,,,
40.92095477,-74.01723618,Bergen,NJ,,,,
40.92095477,-74.01407035,Bergen,NJ,,,,
40.92095477,-74.01090452,Bergen,NJ,,,,
40.92095477,-74.00773869,Bergen,NJ,,,,
40.92095477,-74.00457286,Bergen,NJ,,,,
40.92095477,-74.00140704,Bergen,NJ,,,,
40.92095477,-73.99824121,Bergen,NJ,,,,
40.92095477,-73.99507538,Bergen,NJ,,,,
40.92095477,-73.99190955,Bergen,NJ,,,,
40.92095477,-73.98874372,Bergen,NJ,,,,
40.92095477,-73.98557789,Bergen,NJ,,,,
40.92095477,-73.98241206,Bergen,NJ,,,,
40.92095477,-73.97924623,Bergen,NJ,,,,
40.92095477,-73.9760804,Bergen,NJ,,,,
40.92095477,-73.97291457,Bergen,NJ,,,,
40.92095477,-73.96974874,Bergen,NJ,,,,
40.92095477,-73.96658291,Bergen,NJ,,,,
40.92095477,-73.96341709,Bergen,NJ,,,,
40.92095477,-73.96025126,Bergen,NJ,,,,
40.92095477,-73.95708543,Bergen,NJ,,,,
40.92095477,-73.9539196,Bergen,NJ,,,,
40.92095477,-73.95075377,Bergen,NJ,,,,
40.92095477,-73.94758794,Bergen,NJ,,,,
40.92095477,-73.94442211,Bergen,NJ,,,,
40.92095477,-73.94125628,Bergen,NJ,,,,
40.92095477,-73.93809045,Bergen,NJ,,,,
40.92095477,-73.93492462,Bergen,NJ,,,,
40.92095477,-73.93175879,Bergen,NJ,,,,
40.92095477,-73.92859296,Bergen,NJ,,,,
40.92095477,-73.92542714,Bergen,NJ,,,,
40.92095477,-73.92226131,Bergen,NJ,,,,
40.92095477,-73.91909548,Bergen,NJ,,,,
40.92095477,-73.91592965,Westchester,NY,,,,
40.92095477,-73.91276382,Westchester,NY,,,,
40.92095477,-73.90959799,Westchester,NY,,,,
40.92095477,-73.90643216,Westchester,NY,,,,
40.92095477,-73.90326633,Westchester,NY,,,,
40.92095477,-73.9001005,Westchester,NY,,,,
40.92095477,-73.89693467,Westchester,NY,,,,
40.92095477,-73.89376884,Westchester,NY,,,,
40.92095477,-73.89060302,Westchester,NY,,,,
40.92095477,-73.88743719,Westchester,NY,,,,
40.92095477,-73.88427136,Westchester,NY,,,,
40.92095477,-73.88110553,Westchester,NY,,,,
40.92095477,-73.8779397,Westchester,NY,,,,
40.92095477,-73.87477387,Westchester,NY,,,,
40.92095477,-73.87160804,Westchester,NY,,,,
40.92095477,-73.86844221,Westchester,NY,,,,
40.92095477,-73.86527638,Westchester,NY,,,,
40.92095477,-73.86211055,Westchester,NY,,,,
40.92095477,-73.85894472,Westchester,NY,,,,
40.92095477,-73.85577889,Westchester,NY,,,,
40.92095477,-73.85261307,Westchester,NY,,,,
40.92095477,-73.84944724,Westchester,NY,,,,
40.92095477,-73.84628141,Westchester,NY,,,,
40.92095477,-73.84311558,Westchester,NY,,,,
40.92095477,-73.83994975,Westchester,NY,,,,
40.92095477,-73.83678392,Westchester,NY,,,,
40.92095477,-73.83361809,Westchester,NY,,,,
40.92095477,-73.83045226,Westchester,NY,,,,
40.92095477,-73.82728643,Westchester,NY,,,,
40.92095477,-73.8241206,Westchester,NY,,,,
40.92095477,-73.82095477,Westchester,NY,,,,
40.92095477,-73.81778894,Westchester,NY,,,,
40.92095477,-73.81462312,Westchester,NY,,,,
40.92095477,-73.81145729,Westchester,NY,,,,
40.92095477,-73.80829146,Westchester,NY,,,,
40.92095477,-73.80512563,Westchester,NY,,,,
40.92095477,-73.8019598,Westchester,NY,,,,
40.92095477,-73.79879397,Westchester,NY,,,,
40.92095477,-73.79562814,Westchester,NY,,,,
40.92095477,-73.79246231,Westchester,NY,,,,
40.92095477,-73.78929648,Westchester,NY,,,,
40.92095477,-73.78613065,Westchester,NY,,,,
40.92095477,-73.78296482,Westchester,NY,,,,
40.92095477,-73.779799,Westchester,NY,,,,
40.92095477,-73.77663317,Westchester,NY,,,,
40.92095477,-73.77346734,Westchester,NY,,,,
40.92095477,-73.77030151,Westchester,NY,,,,
40.92095477,-73.76713568,Westchester,NY,,,,
40.92095477,-73.76396985,Westchester,NY,,,,
40.92095477,-73.76080402,Westchester,NY,,,,
40.92095477,-73.75763819,Westchester,NY,,,,
40.92095477,-73.75447236,Westchester,NY,,,,
40.92095477,-73.75130653,Westchester,NY,,,,
40.92095477,-73.7481407,Westchester,NY,,,,
40.92095477,-73.74497487,Westchester,NY,,,,
40.92095477,-73.74180905,Westchester,NY,,,,
40.92095477,-73.73864322,Westchester,NY,,,,
40.92095477,-73.73547739,Westchester,NY,,,,
40.92095477,-73.73231156,Westchester,NY,,,,
40.92095477,-73.72914573,Westchester,NY,,,,
40.92095477,-73.7259799,Westchester,NY,,,,
40.92095477,-73.72281407,Westchester,NY,,,,
40.92095477,-73.71964824,Westchester,NY,,,,
40.92095477,-73.71648241,Westchester,NY,,,,
40.92095477,-73.71331658,Westchester,NY,,,,
40.92095477,-73.71015075,Westchester,NY,,,,
40.92095477,-73.70698492,Westchester,NY,,,,
40.92095477,-73.7038191,Westchester,NY,,,,
40.92095477,-73.70065327,Westchester,NY,,,,
40.92095477,-73.69748744,Westchester,NY,,,,
40.92095477,-73.69432161,Westchester,NY,,,,
40.92095477,-73.69115578,Westchester,NY,,,,
40.92095477,-73.68798995,Westchester,NY,,,,
40.92095477,-73.68482412,Westchester,NY,,,,
40.92095477,-73.68165829,Westchester,NY,,,,
40.92095477,-73.67849246,Westchester,NY,,,,
40.92095477,-73.67532663,Westchester,NY,,,,
40.92095477,-73.6721608,Westchester,NY,,,,
40.92095477,-73.66899497,Westchester,NY,,,,
40.92095477,-73.66582915,Westchester,NY,,,,
40.92095477,-73.66266332,Nassau,NY,,,,
40.92095477,-73.65949749,Nassau,NY,,,,
40.92095477,-73.65633166,Nassau,NY,,,,
40.92095477,-73.65316583,Nassau,NY,,,,
40.92095477,-73.65,Nassau,NY,,,,
40.92321608,-74.28,Passaic,NJ,,,,
40.92321608,-74.27683417,Passaic,NJ,,,,
40.92321608,-74.27366834,Passaic,NJ,,,,
40.92321608,-74.27050251,Passaic,NJ,,,,
40.92321608,-74.26733668,Passaic,NJ,,,,
40.92321608,-74.26417085,Passaic,NJ,,,,
40.92321608,-74.26100503,Passaic,NJ,,,,
40.92321608,-74.2578392,Passaic,NJ,,,,
40.92321608,-74.25467337,Passaic,NJ,,,,
40.92321608,-74.25150754,Passaic,NJ,,,,
40.92321608,-74.24834171,Passaic,NJ,,,,
40.92321608,-74.24517588,Passaic,NJ,,,,
40.92321608,-74.24201005,Passaic,NJ,,,,
40.92321608,-74.23884422,Passaic,NJ,,,,
40.92321608,-74.23567839,Passaic,NJ,,,,
40.92321608,-74.23251256,Passaic,NJ,,,,
40.92321608,-74.22934673,Passaic,NJ,,,,
40.92321608,-74.2261809,Passaic,NJ,,,,
40.92321608,-74.22301508,Passaic,NJ,,,,
40.92321608,-74.21984925,Passaic,NJ,,,,
40.92321608,-74.21668342,Passaic,NJ,,,,
40.92321608,-74.21351759,Passaic,NJ,,,,
40.92321608,-74.21035176,Passaic,NJ,,,,
40.92321608,-74.20718593,Passaic,NJ,,,,
40.92321608,-74.2040201,Passaic,NJ,,,,
40.92321608,-74.20085427,Passaic,NJ,,,,
40.92321608,-74.19768844,Passaic,NJ,,,,
40.92321608,-74.19452261,Passaic,NJ,,,,
40.92321608,-74.19135678,Passaic,NJ,,,,
40.92321608,-74.18819095,Passaic,NJ,,,,
40.92321608,-74.18502513,Passaic,NJ,,,,
40.92321608,-74.1818593,Passaic,NJ,,,,
40.92321608,-74.17869347,Passaic,NJ,,,,
40.92321608,-74.17552764,Passaic,NJ,,,,
40.92321608,-74.17236181,Passaic,NJ,,,,
40.92321608,-74.16919598,Passaic,NJ,,,,
40.92321608,-74.16603015,Passaic,NJ,,,,
40.92321608,-74.16286432,Passaic,NJ,,,,
40.92321608,-74.15969849,Passaic,NJ,,,,
40.92321608,-74.15653266,Passaic,NJ,,,,
40.92321608,-74.15336683,Passaic,NJ,,,,
40.92321608,-74.15020101,Passaic,NJ,,,,
40.92321608,-74.14703518,Passaic,NJ,,,,
40.92321608,-74.14386935,Passaic,NJ,,,,
40.92321608,-74.14070352,Passaic,NJ,,,,
40.92321608,-74.13753769,Bergen,NJ,,,,
40.92321608,-74.13437186,Bergen,NJ,,,,
40.92321608,-74.13120603,Bergen,NJ,,,,
40.92321608,-74.1280402,Bergen,NJ,,,,
40.92321608,-74.12487437,Bergen,NJ,,,,
40.92321608,-74.12170854,Bergen,NJ,,,,
40.92321608,-74.11854271,Bergen,NJ,,,,
40.92321608,-74.11537688,Bergen,NJ,,,,
40.92321608,-74.11221106,Bergen,NJ,,,,
40.92321608,-74.10904523,Bergen,NJ,,,,
40.92321608,-74.1058794,Bergen,NJ,,,,
40.92321608,-74.10271357,Bergen,NJ,,,,
40.92321608,-74.09954774,Bergen,NJ,,,,
40.92321608,-74.09638191,Bergen,NJ,,,,
40.92321608,-74.09321608,Bergen,NJ,,,,
40.92321608,-74.09005025,Bergen,NJ,,,,
40.92321608,-74.08688442,Bergen,NJ,,,,
40.92321608,-74.08371859,Bergen,NJ,,,,
40.92321608,-74.08055276,Bergen,NJ,,,,
40.92321608,-74.07738693,Bergen,NJ,,,,
40.92321608,-74.07422111,Bergen,NJ,,,,
40.92321608,-74.07105528,Bergen,NJ,,,,
40.92321608,-74.06788945,Bergen,NJ,,,,
